code_mission,year,season,line_mission,numero_ligne,trap_nights,empty,Apodemus sylvaticus,Crocidura russula,Clethrionomys glareolus,Sorex coronatus,Mus musculus,Micromys minutus,sm_abund,sm_richness,category,type,treatment,hedgerow,broadleaved_class,length,bl_buff100,topo,pine_height_mean,open_width,T_moy,T_max,T_min,H_moy,H_max,H_min,herb_cover,shrub_cover,tree_cover,total_cover,tree_H,PCA_microclim_axis1,PCA_microclim_axis2,PCA_cover_axis1,PCA_cover_axis2,PCA_lidarsuperb_axis1,PCA_lidarsuperb_axis2,PCOA_bray_quadra_axis1,PCOA_bray_quadra_axis2,plant_richness,herbaceous,shrub,tree,longitude_lambert93,latitude_lambert93
Juin_2024,2024,Spring,14-Juin_2024,14,57,55,0,2,0,0,0,0,2,1,pine_edge,CT_HB,CT,No,HB,128,0,flat,7.72,61.53,13.9758404246031,19.6432459016393,8.82573224043716,90.2437082171373,99.3945928961749,72.8947076502732,39.8333333333333,37.3333333333333,14.1666666666667,91.3333333333333,0,2.36880588601486,0.425578652693271,-1.87568800404804,-0.163362387888931,-5.79175468587189,0.428627207030314,0.23245231155569,-0.0779360233170944,13,9,7,1,399067.33217537,6393478.64259369
Juin_2024,2024,Spring,15-Juin_2024,15,59,55,2,2,0,0,0,0,4,2,pine_edge,CT_LB,CT,No,LB,210,0,flat,4.99,16.47,13.7742990442108,20.2444972677596,7.72466393442623,88.8707625439534,99.4243661202186,68.7351010928962,49,13,0,62,0,0.604173924124839,-1.6498103834993,-2.66415556625718,-1.79103284152363,0.168959824918916,-0.588656392089657,0.438390243624638,0.124141432062819,13,13,3,0,402914.794523537,6390344.1626788
Juin_2024,2024,Spring,16-Juin_2024,16,56,55,0,1,0,0,0,0,1,1,hedgerows,NC_LB,NC,Yes,LB,100,0,flat,12.27,33.17,14.2733759456918,20.0807404371585,9.255,87.5256032947256,98.5621502732241,67.4765409836066,56,0.166666666666667,63,119.166666666667,0,0.794299090982354,2.10383213857432,0.654340639406588,-1.14601600762802,2.30495811631257,2.89120300282529,-0.115617076246963,0.300209781302851,20,20,1,1,401136.642397282,6391906.82647809
Juin_2024,2024,Spring,17-Juin_2024,17,52,51,1,0,0,0,0,0,1,1,hedgerows,C_HB,C,Yes,HB,274,13,bank,12.26,10.77,13.995328690654,19.9175245901639,9.06508196721311,83.5246289690595,94.074349726776,64.1537459016394,25.6666666666667,27.6666666666667,51,104.333333333333,0.346139057567551,-0.694479163370358,1.29891381251421,-0.780260914317787,0.469615427266684,-4.28588380412907,1.38297231818661,-0.283504931144592,0.160610684291746,15,13,4,3,401390.885426156,6395075.55771652
Juin_2024,2024,Spring,18-Juin_2024,18,60,53,4,3,0,0,0,0,7,2,pine_edge,CT_HB,CT,No,HB,170,0,flat,4.07,10.47,14.0128917277191,20.7953278688525,8.11829508196721,86.2050465160155,98.5341038251366,63.9474016393443,35.1666666666667,14.5,76.3333333333333,126,0,-0.941688221774664,-0.23361969266123,0.696953637376985,0.223948671728389,-0.924198167518978,0.674439991922905,0.420997565852237,0.199618965176308,11,9,6,1,405813.653879277,6393493.26647472
Juin_2024,2024,Spring,19-Juin_2024,19,27,26,1,0,0,0,0,0,1,1,hedgerows,NC_LB,NC,Yes,LB,311,0,ditch,8.05,15.7,13.8551673484744,19.9622786885246,8.52535245901639,88.9815412607628,98.9394043715847,69.1778879781421,33.1666666666667,14.2,69.6666666666667,117.033333333333,0.278065938512048,1.22509569467685,-0.336905900071783,0.25897964783685,0.102795165685744,3.50192249784293,-0.473398572201855,-0.278873931141209,0.00898967606842833,12,12,7,3,384828.893901463,6395474.47972007
Juin_2024,2024,Spring,20-Juin_2024,20,57,57,0,0,0,0,0,0,0,0,hedgerows,C_HB,C,Yes,HB,256,16.6,ditch,19.13,18.73,14.0779220351439,19.5740081967213,8.99680601092896,87.3105872890525,96.9677240437159,69.5581147540984,76.3333333333333,4.36666666666667,69.6666666666667,150.366666666667,0,1.21507422657176,1.24796584678564,1.97318611901972,-1.20099040869172,0.370683605533863,-0.00055195872961647,-0.398659172447733,-0.0932075261786584,10,8,5,1,386027.479299877,6395306.42037126
Juin_2024,2024,Spring,21-Juin_2024,21,60,58,2,0,0,0,0,0,2,1,hedgerows,NC_LB,NC,Yes,LB,134,0,ditch,8.67,15.33,13.8299274531757,20.2011639344262,7.91171038251366,89.2183149238735,99.2608989071038,69.1767349726776,69.6666666666667,51,44.3333333333333,165,0.198515243345873,0.807956753565662,-1.22650604477451,1.25399848729829,0.553990187146943,1.2435382362317,-1.29589127856294,-0.165607154247867,-0.0267556248209083,16,13,7,2,384256.691847461,6393358.00976344
Juin_2024,2024,Spring,22-Juin_2024,22,57,57,0,0,0,0,0,0,0,0,pine_edge,CT_LB,CT,No,LB,103,0,flat,11.69,25.07,13.7505473056813,20.1600573770492,7.91291803278689,84.9447386451697,93.1604153005465,68.3715956284153,87.1666666666667,14.3333333333333,22,123.5,0,-0.613773306462474,-1.00401060920331,0.177284844459483,-1.99239417569682,-2.4046006663516,-1.39135225766148,0.172806468030932,-0.0422311944692306,10,8,4,1,386568.914176464,6393636.75365295
Juin_2024,2024,Spring,23-Juin_2024,23,50,50,0,0,0,0,0,0,0,0,pine_edge,CT_HB,CT,No,HB,128,0,flat,11.24,13.67,13.9205522432,19.9061857923497,8.63440163934426,90.4402705279812,99.7648032786885,71.5517540983607,56,4.83333333333333,22.6666666666667,83.5,0,1.97270256380048,-0.0655285710596692,-1.34008109699687,-1.81253854652917,1.78616970141224,1.42460080691998,0.270112994788949,-0.234628763726982,10,10,2,1,390112.557387186,6394213.70095004
Juin_2024,2024,Spring,24-Juin_2024,24,55,51,4,0,0,0,0,0,4,1,hedgerows,C_HB,C,Yes,HB,186,7.8,flat,7.91,16.67,14.564663679038,20.9744398907104,8.87688524590164,86.3582550293537,96.4887086747541,68.3364023223771,63,56,83,202,0.260283332638099,-0.491188097905428,2.74109791864109,3.05180134298802,1.76626637094234,3.3957377553174,-1.2489448882988,-0.334704745494803,0.0257032170840612,14,12,7,3,385857.930754459,6396552.55667153
Juin_2024,2024,Spring,26-Juin_2024,26,58,54,2,2,0,0,0,0,4,2,pine_edge,CT_HB,CT,No,HB,100,0,flat,5.85,12.2,13.8079479898791,20.5178263783607,7.93307352213934,84.9799499461643,95.1307990560929,66.3282332339071,33.1666666666667,63,26.1666666666667,122.333333333333,0.891088558170688,-0.961314702914605,-0.921559013431307,-1.06381653860327,1.43023925140623,2.4824298769452,0.0737988152688946,0.193190030681217,-0.129068534295266,8,6,5,3,390856.768872274,6390761.88545923
Juin_2024,2024,Spring,27-Juin_2024,27,59,58,0,1,0,0,0,0,1,1,hedgerows,NC_HB,NC,Yes,HB,168,0,bank,14.27,15.97,13.9791074893086,20.6709344262295,8.46318852459016,88.6636787454193,99.2621530054645,68.0458661202186,22.6666666666667,11,76.3333333333333,110,0.27955336118358,0.437838088603187,-0.0553453856556438,0.0804467144750058,0.304719685219171,-0.799158176322664,-0.576790211535198,-0.286718549160873,0.18827066230856,16,14,8,2,388523.731286086,6390565.48945863
Juin_2024,2024,Spring,28-Juin_2024,28,52,41,5,6,0,0,0,0,11,2,hedgerows,C_LB,C,Yes,LB,166,8.2,flat,7.09,29.73,13.8082951746682,20.6376256830601,7.57344262295082,89.0222893983131,99.8765846994536,66.4977759562842,53,28.1666666666667,56,137.166666666667,0.532264942815278,-0.0444246294283095,-1.79491930595149,0.690659668706351,0.0682211295117784,-2.04731856796047,0.329409567616459,0.2202121592875,-0.305943920996767,16,14,6,2,389657.594170135,6389434.50934066
Juin_2024,2024,Spring,29-Juin_2024,29,57,53,3,1,0,0,0,0,4,2,hedgerows,NC_HB,NC,Yes,HB,145,0,bank,10.41,11.4,13.8931410365685,20.6090683060109,8.07617213114754,89.5567070285895,99.6433196721311,69.4576584699454,69.6666666666667,4.53333333333333,39.3333333333333,113.533333333333,0.378955719065111,0.712978803466178,-0.880033286880377,0.116508876603007,-1.72820546449134,1.97629696107193,1.03526986736915,0.0182005468017728,-0.467954281167194,8,5,5,2,391298.476809192,6388268.78364884
Juin_2024,2024,Spring,30-Juin_2024,30,57,56,0,0,1,0,0,0,1,1,hedgerows,C_HB,C,Yes,HB,155,6.7,flat,13.65,19.53,14.0199623663248,19.9283743169399,8.92853278688525,88.5474033267337,98.3250300546448,69.3362322404372,11,16.3333333333333,76.3333333333333,103.666666666667,0.950259044491812,1.26838114717261,0.794134673832451,-0.332219876973811,0.782193762545423,-1.43898009829185,-0.944447634075862,-0.232111041422386,-0.0108424355595116,12,10,6,3,391207.612768198,6387457.45624915
Juin_2024,2024,Spring,31-Juin_2024,31,58,57,1,0,0,0,0,0,1,1,hedgerows,NC_LB,NC,Yes,LB,183,0,ditch,16.61,18,14.1340196819406,20.3571065573771,8.52250546448087,88.5400037854489,99.5118278688525,67.5769644808743,56,7,69.6666666666667,132.666666666667,0.14301345535068,0.552318014664628,0.592934523507799,1.12790237523716,-0.680294630012475,1.55209076698253,1.5733435651497,-0.109477771278852,0.171008908726097,18,16,6,2,387252.606349462,6387822.74140628
Juin_2024,2024,Spring,32-Juin_2024,32,52,45,0,7,0,0,0,0,7,1,pine_edge,CT_LB,CT,No,LB,269,0,flat,7.26,14.07,14.0049469165281,20.9943415300546,7.80336885245902,87.781744502851,99.797456284153,64.2119262295082,33.1666666666667,18.3333333333333,51.8333333333333,103.333333333333,0,-0.823404941438206,-0.802549960870298,-0.583680863565232,-0.0951266387145463,,,0.347223828008064,0.00622874655735688,13,11,5,1,387745.94684629,6386891.29985553
Juin_2024,2024,Spring,33-Juin_2024,33,58,56,1,1,0,0,0,0,2,2,hedgerows,C_LB,C,Yes,LB,189,6,ditch,9.96,18.27,14.0430073932182,21.584806010929,7.75645901639344,82.567955856696,96.2241775956284,57.2332568306011,29.6666666666667,33.6666666666667,73.8333333333333,137.166666666667,0.692976966248013,-3.57184246081618,-0.395826699647593,0.688432981832035,1.17277821360288,,,0.00943557417820137,0.212278254539875,17,16,4,2,389996.140375482,6384159.96743451
Juin_2024,2024,Spring,34-Juin_2024,34,58,55,0,3,0,0,0,0,3,1,pine_edge,CT_HB,CT,No,HB,119,0,flat,8.26,17.2,13.9862643753465,21.3586830601093,7.49188524590164,87.4010944028999,99.3962431693989,64.8013306010929,13,33.6666666666667,16.5,63.1666666666667,0,-1.25687339713157,-1.24757303798338,-3.00584294246759,0.24105618147578,,,0.495496496582179,0.0918814237969296,6,5,5,1,392023.189645982,6384477.36422224
Juin_2024,2024,Spring,35-Juin_2024,35,59,58,0,1,0,0,0,0,1,1,pine_edge,CT_LB,CT,No,LB,203,0,flat,7.57,15.2,13.9829147463768,20.338674863388,7.88156284153005,87.8264871516394,99.5322540983607,66.5046830601093,29.5,8.83333333333333,28,66.3333333333333,0,0.0267829613705548,-0.693402587303152,-2.15557002531543,-0.990382396863494,,,0.417698306518115,-0.0442683262366097,11,11,6,1,393554.426176358,6383501.93281141
Juin_2024,2024,Spring,36-Juin_2024,36,54,53,1,0,0,0,0,0,1,1,hedgerows,C_LB,C,Yes,LB,146,8.3,flat,8.13,14,14.0165320838943,20.3955983606557,8.34359289617486,86.7212899531427,98.6667486338798,65.9094754098361,11,63,69.3333333333333,143.333333333333,0.654671305565051,-0.140536640176496,0.0744836836903824,0.1893991178403,2.81052087352831,,,-0.195660434385577,-0.0823146744962908,18,14,8,5,412259.260798292,6400534.42776541
Juin_2024,2024,Spring,37-Juin_2024,37,51,48,1,0,2,0,0,0,3,2,broadleaved_forest,B,B,No,,,,,,,,,,,,,46,40.6666666666667,46.3333333333334,198.5,,,,,,,,,,,,,,414762.563843368,6405059.83453934
Juin_2024,2024,Spring,38-Juin_2024,38,57,55,1,1,0,0,0,0,2,2,broadleaved_forest,B,B,No,,,,,,,,,,,,,80.5,59.5333333333333,38.5,187.766666666667,,,,,,,,,,,,,,416823.079235989,6401985.80693884
Juin_2024,2024,Spring,39-Juin_2024,39,59,59,0,0,0,0,0,0,0,0,broadleaved_forest,B,B,No,,,,,,,,,,,,,62.6666666666667,84.6666666666667,63.8333333333334,253.033333333333,,,,,,,,,,,,,,417561.896669028,6401719.09846738
Juin_2024,2024,Spring,40-Juin_2024,40,60,59,0,1,0,0,0,0,1,1,broadleaved_forest,B,B,No,,,,,,,,,,,,,87.1666666666667,37.8333333333333,91.3333333333333,232.333333333333,,,,,,,,,,,,,,417178.540132075,6402181.84854643
Juin_2024,2024,Spring,41-Juin_2024,41,57,53,1,0,3,0,0,0,4,2,broadleaved_forest,B,B,No,,,,,,,,,,,,,28.1666666666667,66.8333333333333,91.3333333333333,245.666666666667,,,,,,,,,,,,,,417070.070046796,6402112.90646132
Juin_2024,2024,Spring,42-Juin_2024,42,58,57,1,0,0,0,0,0,1,1,broadleaved_forest,B,B,No,,,,,,,,,,,,,33.6666666666667,55.6666666666667,87.1666666666667,212.033333333333,,,,,,,,,,,,,,413571.511482396,6401237.1022982
Juin_2024,2024,Spring,43-Juin_2024,43,58,56,0,2,0,0,0,0,2,1,broadleaved_forest,B,B,No,,,,,,,,,,,,,44.8333333333333,69.3333333333333,73.5,235.333333333333,,,,,,,,,,,,,,413772.627233257,6401108.28150037
Juin_2024,2024,Spring,44-Juin_2024,44,58,55,3,0,0,0,0,0,3,1,broadleaved_forest,B,B,No,,,,,,,,,,,,,39.3333333333333,73.8333333333333,83,217.333333333333,,,,,,,,,,,,,,419756.996024218,6397228.1578682
Juin_2024,2024,Spring,45-Juin_2024,45,55,55,0,0,0,0,0,0,0,0,broadleaved_forest,B,B,No,,,,,,,,,,,,,44.8333333333333,18.5,83,186.5,,,,,,,,,,,,,,397331.880179209,6384401.67112041
Juin_2024,2024,Spring,46-Juin_2024,46,52,46,2,0,4,0,0,0,6,2,broadleaved_forest,B,B,No,,,,,,,,,,,,,51.8333333333333,32.3333333333333,95.5,215.066666666667,,,,,,,,,,,,,,393184.470659416,6389813.88361411
Juin_2024,2024,Spring,47-Juin_2024,47,58,54,3,1,0,0,0,0,4,2,broadleaved_forest,B,B,No,,,,,,,,,,,,,80.5,28.1666666666667,69.3333333333333,199.2,,,,,,,,,,,,,,411175.857088867,6385332.91417985
Juin_2024,2024,Spring,48-Juin_2024,48,57,52,1,3,1,0,0,0,5,3,broadleaved_forest,B,B,No,,,,,,,,,,,,,87.1666666666667,80.5,69.3333333333333,253.866666666667,,,,,,,,,,,,,,410691.768550125,6385379.90226526
Juin_2024,2024,Spring,49-Juin_2024,49,55,55,0,0,0,0,0,0,0,0,broadleaved_forest,B,B,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410853.726886633,6384951.14229641
Juin_2024,2024,Spring,50-Juin_2024,50,56,53,2,1,0,0,0,0,3,2,broadleaved_forest,B,B,No,,,,,,,,,,,,,56,37.8333333333333,87.1666666666667,223.833333333333,,,,,,,,,,,,,,410859.596036758,6384828.18912817
Juin_2024,2024,Spring,51-Juin_2024,51,54,50,3,1,0,0,0,0,4,2,broadleaved_forest,B,B,No,,,,,,,,,,,,,46,37.8333333333333,61.8333333333333,192.5,,,,,,,,,,,,,,410709.974256376,6384294.59073797
Juin_2024,2024,Spring,52-Juin_2024,52,56,50,4,1,1,0,0,0,6,3,broadleaved_forest,B,B,No,,,,,,,,,,,,,62.6666666666667,69.3333333333333,44.8333333333333,223.166666666667,,,,,,,,,,,,,,410629.713868303,6384261.61815722
Juin_2024,2024,Spring,53-Juin_2024,53,53,43,4,3,3,0,0,0,10,3,broadleaved_forest,B,B,No,,,,,,,,,,,,,80.5,69.6666666666667,91.3333333333333,250.866666666667,,,,,,,,,,,,,,415288.765000527,6385955.04926133
Juin_2025,2025,Spring,1-Juin_2025,1,55,53,2,0,0,0,0,0,2,1,hedgerows,NC_LB,NC,Yes,LB,103,0,ditch,13.45,18,13.7311143246572,19.8429836065574,8.3459043715847,86.9977121906115,97.4574016393443,68.0129480874317,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.624378473733248,-0.820914568692619,-1.08936955387673,0.131052944307263,-0.497302835377249,-0.218276780954584,-0.153501918540095,-0.189141819187217,20,15,8,6,417743.866327624,6397147.60218634
Juin_2025,2025,Spring,2-Juin_2025,2,46,46,0,0,0,0,0,0,0,0,hedgerows,C_HB,C,Yes,HB,300,27.8,bank,8.63,13.23,13.9873769501051,19.9149535519126,8.90044262295082,81.8395775584156,91.191631147541,65.2715792349727,44.8333333333333,0.2,76.3333333333333,121.366666666667,0.431253644563013,-1.20270891093366,1.29656765894655,0.851897744435038,-0.63365065845017,2.20996082253901,0.379399331057165,-0.327099431431082,0.114777673977352,17,16,3,2,417037.097484878,6395962.71941854
Juin_2025,2025,Spring,3-Juin_2025,3,58,58,0,0,0,0,0,0,0,0,hedgerows,NC_HB,NC,Yes,HB,306,0,ditch,18,15.9,13.9692875244516,19.4146338797814,9.25659836065574,89.7709410659698,98.9119945355191,72.0592158469945,14.5,35.1666666666667,69.6666666666667,119.333333333333,0.801928637202918,2.51234197010695,0.994250466608816,-0.166007939246651,1.44806666878539,1.96653378768802,2.27799783138225,-0.438731168003695,0.198113092155206,15,14,6,3,415515.278079163,6392445.11591124
Juin_2025,2025,Spring,4-Juin_2025,4,57,57,0,0,0,0,0,0,0,0,hedgerows,NC_HB,NC,Yes,HB,187,0,bank,13.25,18.3,13.7286988601299,19.4968743169399,8.45569398907104,88.7669370914532,99.0730765027322,69.8306721311475,56,5,46.3333333333333,107.333333333333,1.13622718721045,1.67007208738428,-0.81354566706494,-0.114829341733511,-1.28561895852802,1.02289760609836,0.426542940798472,-0.162478022442739,-0.312586869122287,10,7,5,6,414141.585354436,6392835.59056719
Juin_2025,2025,Spring,5-Juin_2025,5,56,55,1,0,0,0,0,0,1,1,pine_edge,CT_LB,CT,No,LB,219,0,flat,9.26,16.53,14.1609321898841,21.4777158469945,8.18486612021858,85.1670961024986,97.5465846994535,62.0653852459016,9,41.8333333333333,63,113.833333333333,0,-2.03305294305426,0.388289571446768,-0.626227181189866,1.72107063977387,1.59919289289803,-2.21747179755659,0.399457587312114,0.0852129846468815,16,14,7,1,414457.804214236,6395036.70381286
Juin_2025,2025,Spring,6-Juin_2025,6,38,37,1,0,0,0,0,0,1,1,hedgerows,C_HB,C,Yes,HB,181,11.4,ditch,20.36,20.57,13.9001214958027,19.4239344262295,8.79369945355191,87.8802262821373,98.7475081967213,68.175237704918,73.8333333333333,13,53,139.833333333333,1.27355129978274,1.38987354492449,0.265641932385313,1.16586933640022,-1.11404437883462,2.26176738281993,-0.876957692850603,-0.230875566182691,-0.244761301973664,18,13,5,5,411459.59212517,6389904.46292972
Juin_2025,2025,Spring,7-Juin_2025,7,56,50,6,0,0,0,0,0,6,1,hedgerows,C_LB,C,Yes,LB,325,8.4,ditch,15.68,15.3,14.2547632766756,20.0581229508197,9.11122131147541,83.4561670487514,93.2458087431694,66.4578524590164,58.5,18.5,53,130,0.671451912009044,-0.659546542638994,2.31463735134369,0.594942448122499,-0.557083892702849,-4.61091245905028,-0.295582804106508,-0.231598556977043,-0.00717717637170445,14,12,5,2,412584.192427626,6396509.36067806
Juin_2025,2025,Spring,8-Juin_2025,8,59,59,0,0,0,0,0,0,0,0,pine_edge,CT_HB,CT,No,HB,178,0,flat,4.17,14.67,13.9699130296191,21.33893715847,7.26343169398907,71.9931218768314,80.8676366120219,57.7454972677596,22,51.8333333333333,30.3333333333333,104.166666666667,0,-6.96618309922931,0.0281642436888764,-1.55154750041845,1.21788498515945,0.0207249940488652,-0.253879534559419,0.417909098683097,0.195514581304761,9,8,5,1,412462.529342235,6394801.69231235
Juin_2025,2025,Spring,9-Juin_2025,9,55,54,1,0,0,0,0,0,1,1,hedgerows,NC_LB,NC,Yes,LB,150,0,ditch,7.11,14.67,13.8218162673378,19.8660054644809,8.53199453551913,89.2717597013045,99.5039699453552,69.1812021857924,37.8333333333333,6.7,83,127.533333333333,1.16819879288081,1.42633408227119,-0.478169323608224,1.01099740829478,-0.0466436972110773,-0.285749093065773,-1.71362782535174,-0.126057550089808,-0.0274489546173672,18,16,6,4,417393.838129839,6392582.21990387
Juin_2025,2025,Spring,10-Juin_2025,10,58,56,2,0,0,0,0,0,2,1,pine_edge,CT_LB,CT,No,LB,195,0,flat,14.28,48.67,14.2293393254624,20.7211530054645,8.92204918032787,85.6501833357992,96.6798196721312,66.1395218579235,56,22,56,134,0,-0.532111481031193,1.64787902850037,0.706032490441112,-0.278756375562962,0.582530358038116,-1.98877689360137,0.278609702208323,0.225793785550665,8,8,5,1,411011.447448815,6395394.14726257
Juin_2025,2025,Spring,11-Juin_2025,11,54,50,3,0,1,0,0,0,4,2,hedgerows,C_LB,C,Yes,LB,101,9.2,ditch,7.51,15.5,13.4314957801404,19.7433114754098,7.67453005464481,90.0052603755511,99.7165355191257,69.9676584699454,76.3333333333333,12.1666666666667,51.5,140,0,1.5076406270895,-2.93645674259559,1.18269817725495,-1.23479108151658,-0.934689266722456,-0.954876235218146,-0.131785851246256,-0.0278895786176042,12,9,5,1,408388.78092899,6391839.92854286
Juin_2025,2025,Spring,12-Juin_2025,12,59,58,1,0,0,0,0,0,1,1,hedgerows,C_LB,C,Yes,LB,150,6.9,flat,7.14,21.03,13.7442253440049,20.5127786885246,7.80526229508197,82.2408262385167,92.6350163934426,62.8137322404372,11,46.3333333333333,42,99.3333333333333,1.05678366321415,-2.24354493923796,-1.06537479027116,-1.53742521724363,1.43172560996432,1.15805838701477,0.183039097919585,0.0188564316828626,0.251472731235067,13,10,8,3,407416.673553099,6390256.11904987
Juin_2025,2025,Spring,13-Juin_2025,13,56,56,0,0,0,0,0,0,0,0,hedgerows,NC_HB,NC,Yes,HB,180,0,flat,12.15,14.4,13.9167122103429,19.547825136612,9.04185245901639,89.1161916143977,98.8622513661202,70.8069945355191,18.5,35.1666666666667,76.3333333333333,130,0.22034892717374,2.03143891358837,0.559860473275695,0.354333170965163,1.5160880328627,-1.58945765997644,1.65065699172356,-0.223644622301394,0.208610244572891,10,8,7,2,403026.220251744,6387223.91300282
Juin_2025,2025,Spring,14-Juin_2025,14,59,57,1,1,0,0,0,0,2,2,pine_edge,CT_HB,CT,No,HB,128,0,flat,7.72,61.53,13.9758404246031,19.6432459016393,8.82573224043716,90.2437082171373,99.3945928961749,72.8947076502732,39.8333333333333,37.3333333333333,14.1666666666667,91.3333333333333,0,2.36880588601486,0.425578652693271,-1.87568800404804,-0.163362387888931,-5.79175468587189,0.428627207030314,0.23245231155569,-0.0779360233170944,13,9,7,1,399067.33217537,6393478.64259369
Juin_2025,2025,Spring,15-Juin_2025,15,59,58,1,0,0,0,0,0,1,1,pine_edge,CT_LB,CT,No,LB,210,0,flat,4.99,16.47,13.7742990442108,20.2444972677596,7.72466393442623,88.8707625439534,99.4243661202186,68.7351010928962,49,13,0,62,0,0.604173924124839,-1.6498103834993,-2.66415556625718,-1.79103284152363,0.168959824918916,-0.588656392089657,0.438390243624638,0.124141432062819,13,13,3,0,402914.794523537,6390344.1626788
Juin_2025,2025,Spring,16-Juin_2025,16,55,49,4,2,0,0,0,0,6,2,hedgerows,NC_LB,NC,Yes,LB,100,0,flat,12.27,33.17,14.2733759456918,20.0807404371585,9.255,87.5256032947256,98.5621502732241,67.4765409836066,56,0.166666666666667,63,119.166666666667,0,0.794299090982354,2.10383213857432,0.654340639406588,-1.14601600762802,2.30495811631257,2.89120300282529,-0.115617076246963,0.300209781302851,20,20,1,1,401136.642397282,6391906.82647809
Juin_2025,2025,Spring,17-Juin_2025,17,54,52,2,0,0,0,0,0,2,1,hedgerows,C_HB,C,Yes,HB,274,13,bank,12.26,10.77,13.995328690654,19.9175245901639,9.06508196721311,83.5246289690595,94.074349726776,64.1537459016394,25.6666666666667,27.6666666666667,51,104.333333333333,0.346139057567551,-0.694479163370358,1.29891381251421,-0.780260914317787,0.469615427266684,-4.28588380412907,1.38297231818661,-0.283504931144592,0.160610684291746,15,13,4,3,401390.885426156,6395075.55771652
Juin_2025,2025,Spring,18-Juin_2025,18,56,50,1,5,0,0,0,0,6,2,pine_edge,CT_HB,CT,No,HB,170,0,flat,4.07,10.47,14.0128917277191,20.7953278688525,8.11829508196721,86.2050465160155,98.5341038251366,63.9474016393443,35.1666666666667,14.5,76.3333333333333,126,0,-0.941688221774664,-0.23361969266123,0.696953637376985,0.223948671728389,-0.924198167518978,0.674439991922905,0.420997565852237,0.199618965176308,11,9,6,1,405813.653879277,6393493.26647472
Juin_2025,2025,Spring,19-Juin_2025,19,58,56,2,0,0,0,0,0,2,1,hedgerows,NC_LB,NC,Yes,LB,311,0,ditch,8.05,15.7,13.8551673484744,19.9622786885246,8.52535245901639,88.9815412607628,98.9394043715847,69.1778879781421,33.1666666666667,14.2,69.6666666666667,117.033333333333,0.278065938512048,1.22509569467685,-0.336905900071783,0.25897964783685,0.102795165685744,3.50192249784293,-0.473398572201855,-0.278873931141209,0.00898967606842833,12,12,7,3,384828.893901463,6395474.47972007
Juin_2025,2025,Spring,20-Juin_2025,20,58,57,1,0,0,0,0,0,1,1,hedgerows,C_HB,C,Yes,HB,256,16.6,ditch,19.13,18.73,14.0779220351439,19.5740081967213,8.99680601092896,87.3105872890525,96.9677240437159,69.5581147540984,76.3333333333333,4.36666666666667,69.6666666666667,150.366666666667,0,1.21507422657176,1.24796584678564,1.97318611901972,-1.20099040869172,0.370683605533863,-0.00055195872961647,-0.398659172447733,-0.0932075261786584,10,8,5,1,386027.479299877,6395306.42037126
